edge_name,fnode,tnode,length
384034,29680,141151,8.096156707
384035,10907,4920,9.947508929
384039,30765,1808,35.99687947
384040,30764,30765,46.9962921
384041,30818,30765,27.82622518
384042,8462,8416,169.7241203
384043,29030,30581,114.3086164
384044,29317,539204,107.7906104
384045,29315P,29315,14.40768032
384046,29969,29970,53.40151672
384047,29593,29971,9.263390081
384048,423,29593,23.99769026
384049,30074,30073,154.0122842
384050,30017,30019,180.8180259
384051,29797,30076,179.618286
384052,29767,29768,192.7116513
384053,30115,29767,161.2456464
384054,28520,30333,137.3161363
384055,356,30392,117.5129736
384056,29445,30394,115.9880214
384057,29389,29388,136.5158055
384058,29388,30393,136.7181818
384059,29447,30433,114.2470611
384060,30433,30285,119.2411141
384061,29649,30285,126.7575265
384062,28539,29476,136.3600644
384063,28521,28577,135.5152312
384064,28625,28626,130.140613
384065,28626,31071,130.5126089
384066,28627,31031,132.3638561
384067,31031,31028,131.6683969
384068,31028,31027,104.3676156
384069,12251,31242,142.7693886
384071,3045,432,132.0900993
384072,31209,3045,84.28953804
384073,432,13582,18.55559616
384074,28440,28441,131.3892931
384075,29865,28442,131.4889045
384076,29867,28606,169.9871061
384077,30567,30568,134.5878564
384078,30568,28768,127.5882061
384079,30464,29469,131.9881727
384080,30609,28420,131.7092944
384081,28444,28445,145.8866987
384082,28445,30920,147.5866372
384083,28607,29521,147.6865549
384084,29840,141139,10.69349487
384085,141139,30713,6.252377268
384087,30748,30712,148.0082237
384088,30712,141120,13.01487086
384089,24108,30712,141.587018
384090,30747,30753,254.8939886
384091,29567,29632,138.7924504
384092,30942,29730,142.0349603
384093,31187,29412,141.9774484
384094,30059,30062,164.4609943
384095,31198,28223,124.3355135
384096,28320,30207,129.0029211
384097,3280,14362,109.1911174
384098,30924,552,268.47974
384099,552,30925,19.73450693
384100,28288,28289,134.8939025
384101,28470,30695,120.3717914
384102,28289,29422,132.2027639
384103,30779,29731,149.1504079
384104,28241,30784,147.692389
384105,29421,28241,143.7199652
384106,30858,28963,150.484087
384107,30958,29421,149.67059
384108,28964,30858,149.1556164
384109,30699,30958,145.7720572
384110,30261,28431,130.9914533
384111,29689,30266,243.9560637
384112,30158,30261,130.7272606
384113,30064,28421,138.541807
384114,28381,28380,131.5542088
384115,30155,30156,133.794222
384116,30157,28430,132.4947248
384117,28430,30158,132.98494
384118,30159,29369,240.1093095
384119,28590,29689,240.7994166
384120,31329,482,42.27799912
384121,31329,141151,30.42041233
384122,141151,30704,11.99104178
384123,29520,29742,262.7378516
384124,30702,30703,127.502563
384125,31032,29404,108.2669988
384126,28679,28680,129.1950855
384127,29107,29165,135.9923851
384128,29165,380,81.92163302
384129,30582,31126,122.5958338
384130,29803,29018,130.8235054
384131,28545,29878,167.0061759
384132,29779,29880,131.5221469
384133,29876,28713,137.4792887
384134,29879,29353,162.9887537
384135,379,30477,52.49244428
384136,30525,28877,141.2493704
384137,30477,30478,173.256463
384138,29834,30481,127.641014
384139,29972,30115,167.692188
384140,30116,29535,400.0643215
384141,30174,29849,111.1394948
384142,29701,31122,121.4038507
384143,30119,29702,121.0902124
384144,30175,29850,222.6341325
384145,29850,29166,363.5518691
384146,28983,29850,167.3620383
384147,29307,28983,131.5685681
384148,30490,28533,137.9877347
384149,28577,28519,137.145755
384150,30491,28534,133.1732661
384151,30950,30341,139.9971244
384152,28535,30493,132.9881426
384153,31199,31198,159.1724591
384154,29458,31198,174.9950071
384155,30206,30205,130.1184957
384156,30205,28274,131.5902116
384157,435,11940,4.879618267
384158,28924,394,23.04697265
384159,438,30635,4.763567447
384160,437,30635,4.764134295
384164,14201,31246,60.42785691
384165,12649,12645,260.3735544
384167,1804,3504,49.61981384
384168,29866,28607,165.9849241
384169,29521,31000,146.7863829
384170,29868,29869,130.4880687
384171,28771,28407,149.1866694
384172,28489,28490,131.2100963
384173,28490,30615,147.0865619
384174,30463,28489,135.8791985
384175,28437,28438,121.7172874
384176,30645,28437,117.5621836
384177,4831,9526,173.3162722
384178,5919,10434,161.6602267
384179,31299,14948,126.292962
384180,1294,31298,131.5978709
384181,31298,31299,267.2576915
384182,994,8995,132.7851857
384183,995,996,137.3332649
384184,8936,997,196.5674629
384185,8937,993,196.2000295
384186,998,3219,132.8573486
384187,3219,8715,124.1650032
384188,999,1000,124.3513762
384189,1001,960,131.9736928
384190,8944,4433,60.91767898
384191,9492,961,136.9501979
384192,961,962,145.4318311
384193,965,9588,138.895349
384194,9635,9549,141.6815862
384195,9587,968,121.7973168
384196,970,9594,147.2541454
384197,971,972,134.0208719
384198,972,9684,131.2341636
384199,9684,973,138.0949743
384200,973,974,122.0290412
384201,974,9742,145.0365022
384202,9742,975,142.5232541
384203,977,978,185.6399243
384204,9644,9645,137.9491815
384205,979,9646,132.6398044
384206,4434,980,141.8764165
384207,981,3221,142.3350818
384208,9641,982,136.5219137
384209,983,9643,132.9695717
384210,984,985,151.2750777
384211,986,4436,128.3582516
384212,9639,987,132.3498121
384213,1081,9640,128.9417399
384214,1082,9737,151.0135047
384215,3222,1083,148.6022976
384216,963,9547,168.2020596
384217,1086,9735,128.9517926
384218,9111,1088,114.7930378
384219,1150,9449,167.3818436
384220,9449,1138,167.2237914
384221,1055,9448,162.9945066
384222,1058,8617,125.5518932
384223,1060,8616,125.192703
384224,8411,8387,126.4706012
384225,8387,1061,127.0227778
384226,8410,1025,130.8926475
384227,1210,8615,109.418771
384230,3232,1213,181.9255491
384231,1215,4439,66.03578941
384232,1062,3229,149.0285808
384233,3229,1063,130.3547061
384234,8619,1065,131.2736186
384235,8618,8413,125.3114538
384236,1066,1067,129.5654572
384237,9497,1068,160.1547355
384238,8621,1069,131.6006281
384239,1069,1070,130.7252305
384240,8620,3230,132.265111
384241,1071,1072,127.8400673
384242,8414,1073,128.8893369
384243,8405,1075,134.8901427
384244,8404,3231,129.9389209
384245,1076,1077,125.3622079
384246,1078,8514,130.722657
384247,8514,1027,126.3306824
384248,1079,9493,258.3795477
384249,1080,8613,108.2688464
384250,1209,4438,111.9821745
384251,1122,3223,117.3022902
384252,1123,1124,174.4947842
384253,9059,1125,162.9158355
384254,1125,9061,163.6634739
384255,9061,1126,158.4389988
384256,1126,1127,165.8470449
384257,1127,9157,149.9891924
384258,1128,9064,143.9419607
384259,1130,9211,161.6732776
384260,1134,9117,202.7089088
384261,8721,1103,200.3210824
384262,1087,9736,138.3539203
384263,9736,1083,188.621099
384264,9739,9741,181.0990512
384265,976,9593,157.3724805
384266,9593,9594,170.5616167
384267,9594,1137,161.1649613
384268,3228,9394,161.948292
384270,1143,9399,131.7918394
384271,9399,1144,125.1786633
384272,1146,9400,159.3420307
384273,9400,8717,165.4743572
384274,9491,9490,168.9771585
384275,1148,8722,56.34773844
384276,8408,1149,131.7996053
384277,9493,1054,138.5414145
384278,1054,9494,138.1266949
384279,12291,1158,118.0678792
384280,1158,12290,51.65722239
384281,1161,12286,100.3972448
384282,12249,1162,115.0808573
384283,12248,140717,99.4999504
384284,8356,759,215.7225134
384285,8364,8363,142.9004425
384286,758,88,105.3423463
384287,8415,761,257.2196818
384288,3454,8355,164.2288031
384289,789,3115,176.0091472
384290,8376,791,219.5272236
384291,791,8375,218.5593322
384292,8375,793,166.7090814
384293,793,8421,169.5288783
384297,14426,14425,140.8022274
384298,14425,714,131.1921728
384303,3113,718,55.84159405
384304,718,8663,80.76113964
384305,14322,802,56.93502862
384309,9196,7804,127.0149825
384310,7464,10168,332.3511113
384311,10168,10458,333.3559022
384312,10414,10410,347.7213275
384313,814,3115,167.4736496
384314,8359,816,121.7166536
384315,817,8280,159.2104829
384316,819,8463,166.9160425
384317,821,8462,152.6000663
384318,3116,822,154.4300647
384319,8323,8324,316.3975767
384320,824,8323,320.1455401
384321,4249,825,48.40609133
384322,825,8458,146.6316127
384323,830,8261,328.8831463
384324,8311,832,156.9576236
384325,832,8313,169.6230354
384326,8313,831,157.0572194
384327,833,834,160.8212419
384328,834,8326,168.699262
384329,837,8227,215.4084449
384330,839,833,164.5244594
384331,8324,8325,199.7831642
384332,8325,3118,232.3376822
384333,842,8274,205.6512316
384334,840,8268,166.2794977
384335,8268,8267,164.0019868
384336,847,846,164.8775778
384337,846,845,165.6286146
384338,844,843,165.0196605
384339,8270,8306,164.0040905
384340,8810,779,162.4264849
384341,8812,780,161.0265181
384342,8891,8892,77.6202706
384343,783,8890,39.37767813
384344,8890,3456,194.7809346
384345,785,784,239.622268
384346,786,787,309.581938
384347,787,8943,322.3367245
384348,8897,788,135.9190691
384349,8668,8895,131.5476036
384350,8902,8903,130.9710545
384351,8904,900,132.4177422
384352,8218,901,133.1810006
384353,903,8551,133.1429445
384354,8551,8550,124.099184
384355,3168,8609,144.7471712
384356,8609,904,143.8980944
384357,904,778,153.0121023
384358,8672,8258,168.8184379
384359,879,59,107.065486
384360,880,881,161.6728027
384361,884,8985,140.7785959
384362,3123,8984,160.6228579
384363,8888,8889,165.0329589
384364,882,8893,159.6323128
384365,885,8947,177.23713
384366,8811,8671,127.6137096
384367,8671,3457,132.9074677
384368,3457,888,124.8814502
384369,888,8812,130.2324328
384370,889,8553,150.4677604
384371,8466,1006,157.8813124
384372,1006,8572,140.6203204
384373,8568,1012,204.9918278
384374,1011,9012,205.1023941
384375,1009,9015,55.55568842
384376,1008,9016,136.1744096
384377,9160,1007,59.66759135
384378,1013,8569,202.5471688
384379,1014,8567,200.4198005
384380,9017,1016,202.6383796
384381,1015,3466,207.1844046
384382,1017,8955,143.504485
384383,8955,4429,150.6042561
384384,3175,1018,148.4130467
384385,1018,1019,135.8381913
384386,1019,8952,127.0323947
384387,1020,1021,133.1564315
384388,1021,9440,96.55318463
384389,4433,8384,209.2519391
384390,8958,1023,141.1919467
384391,8554,8812,150.5961041
384392,8220,3165,161.1793754
384393,3165,891,158.2337321
384394,3458,894,162.3833549
384395,8809,58,112.8214994
384396,3166,8552,136.4275345
384397,896,895,133.4844391
384398,794,813A,154.0778286
384399,796,8669,145.6285092
384400,8669,8419,176.1438319
384401,8419,798,160.1974542
384402,798,8418,161.5688744
384403,8370,8369,185.8720727
384404,8371,827,212.0077638
384405,800,8372,214.5321238
384406,8471,801,203.2442046
384407,8473,826,208.3570193
384408,763,8564,219.1361033
384409,765,764,205.5450974
384410,769,8474,193.1179343
384411,8459,768,167.7981452
384412,768,767,172.9409911
384413,767,766,162.8384955
384414,766,8463,164.0376999
384415,8368,772,207.3074903
384416,772,4249,185.6712277
384417,770,8367,200.940923
384418,8367,8403,210.6446928
384419,775,8666,196.5479496
384420,8475,8666,41.90798874
384421,8460,3455,220.9335341
384422,3122,8563,206.1044068
384423,8561,8428,209.0737142
384424,776,777,166.4875165
384425,8608,778,163.1838619
384426,3172,858,318.2178386
384427,858,514905,314.1846091
384428,859,8318,184.3268992
384429,8318,861,219.4146483
384430,8225,8223,223.3346769
384431,8223,862,198.897543
384432,864,8263,170.6150854
384433,8263,8264,151.3989242
384434,8264,865,154.9095426
384435,3173,8956,149.7085536
384436,8438,8264,45.73054537
384437,8314,8316,339.7032045
384438,8312,867,152.124709
384439,867,868,156.103759
384440,868,8313,155.7531293
384441,870,8457,192.2841004
384442,872,8455,195.9939551
384443,873,8456,200.9591863
384444,8453,874,189.3381931
384445,8454,856,194.8665479
384446,876,8452,188.024602
384447,8452,855,222.7478165
384448,877,8424,201.6242382
384449,878,8467,133.9324719
384450,8258,906,151.1752137
384451,907,777,152.6610152
384452,8607,8606,194.5208155
384453,8949,8950,126.5800697
384454,912,8951,126.7059027
384455,911,8604,136.5643578
384456,908,8900,164.8154986
384457,8901,8602,165.6714607
384458,8899,909,132.888433
384459,8603,3460,128.9986426
384460,8948,914,168.5872336
384461,915,8259,171.0872225
384462,8259,916,162.9324518
384463,916,917,162.9637355
384464,917,8673,165.2473246
384465,3169,918,163.2937719
384466,918,8864,167.083345
384467,3461,919,165.8527948
384468,924,8858,169.0348143
384469,8909,925,160.5632937
384470,925,8910,163.811151
384471,8910,3462,168.1986778
384472,926,8230,167.8209212
384473,928,8860,165.1372527
384474,3170,515079,151.8153807
384475,931,8231,167.8302792
384476,8229,932,128.8898556
384477,8228,933,130.3383219
384478,934,935,135.3571865
384479,935,8366,140.6405124
384480,8366,8327,135.456513
384481,936,937,135.6579036
384482,828,8225,327.7828689
384483,8907,938,129.4476651
384484,939,8905,127.7166738
384485,9057,942,159.6681729
384486,943,9010,159.5368682
384487,9010,9013,159.7979
384488,944,942,165.6756049
384489,8469,945,200.0823861
384490,945,8465,202.5055704
384491,8465,946,195.9209501
384492,853,946,160.732628
384493,854,8571,150.5163202
384494,855,856,335.6264478
384495,8456,857,323.0104789
384496,9447,3274,122.6430929
384497,1022,1028,157.4323973
384498,1029,8214,176.4916278
384499,8213,8212,169.4102576
384500,1031,3274,175.9957473
384501,8957,8954,220.1204267
384502,1032,1033,220.6207466
384503,8953,1034,224.226396
384504,1024,1035,120.9585113
384505,1036,8854,122.6459034
384506,8560,8559,135.1001366
384507,8559,948,126.2592911
384508,949,8557,132.656761
384509,950,8556,135.0886823
384510,8556,951,132.9606512
384511,951,9443,131.320242
384512,8991,952,130.9626554
384513,952,953,128.032588
384514,9444,1026,131.6612906
384515,8854,1037,142.4087751
384516,8815,1038,128.4481559
384517,8813,1040,129.1032809
384518,8718,4430,131.1213697
384519,8858,1041,164.3999378
384520,919,1042,162.6601771
384521,8856,1043,164.3198347
384522,1044,8855,131.4526301
384523,1045,8853,125.4298785
384524,8814,1047,142.8818575
384525,1047,9441,119.0065778
384526,8601,8600,164.7223984
384527,8600,1049,157.6181484
384528,1049,8599,171.089437
384529,8631,1050,132.1329405
384530,1051,1052,133.9762924
384531,8719,8555,132.9891915
384532,9442,1053,130.0864539
384533,3464,8262,207.1613701
384534,8260,8261,209.792514
384535,14614,14429,125.1254524
384536,727,14466,127.9116121
384538,724,3924,152.0577854
384539,3924,729,151.7796251
384540,732,8577,146.0877298
384541,733,14426,166.7133943
384542,735,14374,251.259824
384543,728,736,151.3850252
384545,739,740,179.1801991
384551,8100,8101,408.9653526
384556,14460,677,57.55313046
384557,14459,678,148.9600388
384558,14458,14457,148.6162417
384559,14407,14369,124.708305
384560,679,14408,146.9289578
384561,14463,682,130.8405663
384562,3292,14464,129.3718279
384563,3920,683,122.6684492
384564,14553,685,183.3114514
384565,14554,687,207.2820689
384566,14504,688,152.6850548
384567,14465,689,149.8696355
384568,8662,699,150.4437864
384569,690,14507,201.0367303
384570,14506,691,98.69532165
384571,14412,692,149.2668218
384572,692,14411,28.49629692
384573,14411,693,78.58354941
384574,694,683,123.925159
384575,683,8576,139.4312019
384576,14409,14408,143.6713887
384577,695,14508,156.4982871
384578,14461,14457,340.0050838
384579,14557,702,154.12612
384580,702,14556,151.643837
384581,14555,701,298.9499593
384582,704,14563,132.3392498
384583,705,3922,142.1988253
384584,721,3293,120.5564065
384585,722,14561,173.1030516
384586,723,14559,169.0237782
384587,14559,700,310.7260532
384588,14468,3923,143.3430909
384589,3119,8323,168.5154941
384590,8275,8273,160.2971382
384591,8272,8271,165.1824465
384592,848,3298,167.6924567
384593,849,8322,232.5353864
384594,852,851,167.6536713
384595,749,8307,153.892776
384596,8307,8317,152.8439294
384597,8317,594,25.50702736
384598,8278,751,71.90117906
384599,750,8280,162.6404182
384600,8321,752,198.8640029
384601,757,756,144.0108114
384602,756,8320,154.650129
384603,8320,8311,156.3468149
384604,1300,14956,135.5856157
384605,10514,10515,131.9138746
384606,1426,10518,131.5108908
384607,1429,1430,157.6068177
384608,10281,7518,171.8463461
384609,10372,3385,127.6237786
384610,1432,1433,130.5279997
384611,1433,10374,129.0389894
384612,1434,8768,21.35713799
384613,10279,10280,123.6288702
384614,1436,10282,123.6342707
384615,1439,1437,197.2005775
384616,1437,10181,129.2294894
384617,10181,1438,197.3243734
384618,10180,1437,120.2202279
384619,1440,10225,126.7745214
